3,996748e+002;0,000000e+000
4,001569e+002;7,573089e-004
4,006390e+002;2,044536e-003
4,011211e+002;2,381100e-003
4,016032e+002;2,029023e-003
4,020854e+002;1,269662e-003
4,025675e+002;3,410832e-004
4,030496e+002;-6,024558e-004
4,035317e+002;-1,463084e-003
4,040138e+002;-2,183469e-003
4,044959e+002;-2,714817e-003
4,049781e+002;-3,003956e-003
4,054602e+002;-3,016822e-003
4,059423e+002;-2,768354e-003
4,064244e+002;-2,341884e-003
4,069065e+002;-1,861715e-003
4,073886e+002;-1,447729e-003
4,078708e+002;-1,159137e-003
4,083529e+002;-9,565196e-004
4,088350e+002;-7,067700e-004
4,093171e+002;-2,309822e-004
4,097992e+002;5,963249e-004
4,102813e+002;1,789008e-003
4,107635e+002;3,205592e-003
4,112456e+002;4,591214e-003
4,117277e+002;5,631803e-003
4,122098e+002;6,074267e-003
4,126919e+002;5,795470e-003
4,131740e+002;4,852551e-003
4,136562e+002;3,454507e-003
4,141383e+002;1,894756e-003
4,146204e+002;4,436594e-004
4,151025e+002;-7,426936e-004
4,155846e+002;-1,608327e-003
4,160667e+002;-2,177304e-003
4,165489e+002;-2,499384e-003
4,170310e+002;-2,613388e-003
4,175131e+002;-2,528637e-003
4,179952e+002;-2,233643e-003
4,184773e+002;-1,752002e-003
4,189594e+002;-1,180550e-003
4,194416e+002;-6,581064e-004
4,199237e+002;-2,812832e-004
4,204058e+002;-4,886996e-005
4,208879e+002;1,061744e-004
4,213700e+002;2,638271e-004
4,218521e+002;4,748383e-004
4,223343e+002;7,512016e-004
4,228164e+002;1,064542e-003
4,232985e+002;1,363782e-003
4,237806e+002;1,598342e-003
4,242627e+002;1,752511e-003
4,247448e+002;1,854490e-003
4,252270e+002;1,965645e-003
4,257091e+002;2,142787e-003
4,261912e+002;2,412285e-003
4,266733e+002;2,759536e-003
4,271554e+002;3,143376e-003
4,276375e+002;3,514662e-003
4,281197e+002;3,842940e-003
4,286018e+002;4,128781e-003
4,290839e+002;4,398945e-003
4,295660e+002;4,686090e-003
4,300481e+002;5,007445e-003
4,305302e+002;5,347085e-003
4,310124e+002;5,659396e-003
4,314945e+002;5,879763e-003
4,319766e+002;5,946536e-003
4,324587e+002;5,819078e-003
4,329408e+002;5,479606e-003
4,334229e+002;4,925098e-003
4,339051e+002;4,159356e-003
4,343872e+002;3,198114e-003
4,348693e+002;2,083388e-003
4,353514e+002;8,954422e-004
4,358335e+002;-2,352542e-004
4,363156e+002;-1,164689e-003
4,367978e+002;-1,785364e-003
4,372799e+002;-2,057085e-003
4,377620e+002;-2,021039e-003
4,382441e+002;-1,769063e-003
4,387262e+002;-1,409287e-003
4,392083e+002;-1,021249e-003
4,396905e+002;-6,491075e-004
4,401726e+002;-3,005211e-004
4,406547e+002;3,495782e-005
4,411368e+002;3,589568e-004
4,416189e+002;6,440398e-004
4,421010e+002;8,375742e-004
4,425832e+002;8,797377e-004
4,430653e+002;7,465216e-004
4,435474e+002;4,704599e-004
4,440295e+002;1,413728e-004
4,445116e+002;-1,371864e-004
4,449937e+002;-2,875083e-004
4,454759e+002;-2,887996e-004
4,459580e+002;-1,837888e-004
4,464401e+002;-6,099548e-005
4,469222e+002;-1,673237e-005
4,474043e+002;-1,088648e-004
4,478864e+002;-3,354520e-004
4,483686e+002;-6,339876e-004
4,488507e+002;-9,185637e-004
4,493328e+002;-1,105666e-003
4,498149e+002;-1,144564e-003
4,502970e+002;-1,019629e-003
4,507791e+002;-7,385259e-004
4,512613e+002;-3,193610e-004
4,517434e+002;2,159219e-004
4,522255e+002;8,412260e-004
4,527076e+002;1,520463e-003
4,531897e+002;2,198532e-003
4,536718e+002;2,803855e-003
4,541540e+002;3,267782e-003
4,546361e+002;3,534371e-003
4,551182e+002;3,583946e-003
4,556003e+002;3,446425e-003
4,560824e+002;3,214471e-003
4,565645e+002;3,033387e-003
4,570467e+002;3,068757e-003
4,575288e+002;3,446625e-003
4,580109e+002;4,168790e-003
4,584930e+002;5,093093e-003
4,589751e+002;5,979087e-003
4,594572e+002;6,603801e-003
4,599394e+002;6,809199e-003
4,604215e+002;6,539046e-003
4,609036e+002;5,839730e-003
4,613857e+002;4,855969e-003
4,618678e+002;3,810415e-003
4,623499e+002;2,949579e-003
4,628321e+002;2,495922e-003
4,633142e+002;2,551179e-003
4,637963e+002;3,072461e-003
4,642784e+002;3,884627e-003
4,647606e+002;4,754556e-003
4,652427e+002;5,438705e-003
4,657248e+002;5,740337e-003
4,662069e+002;5,563903e-003
4,666890e+002;4,921747e-003
4,671711e+002;3,932839e-003
4,676533e+002;2,767006e-003
4,681354e+002;1,604760e-003
4,686175e+002;5,771143e-004
4,690996e+002;-2,515470e-004
4,695817e+002;-8,626819e-004
4,700638e+002;-1,267183e-003
4,705460e+002;-1,487091e-003
4,710281e+002;-1,552038e-003
4,715102e+002;-1,500398e-003
4,719923e+002;-1,385210e-003
4,724744e+002;-1,263483e-003
4,729565e+002;-1,170967e-003
4,734387e+002;-1,104179e-003
4,739208e+002;-1,017612e-003
4,744029e+002;-8,491568e-004
4,748850e+002;-5,474930e-004
4,753671e+002;-1,030678e-004
4,758492e+002;4,429960e-004
4,763314e+002;1,003330e-003
4,768135e+002;1,476308e-003
4,772956e+002;1,778594e-003
4,777777e+002;1,878516e-003
4,782598e+002;1,810202e-003
4,787419e+002;1,657342e-003
4,792241e+002;1,517769e-003
4,797062e+002;1,460749e-003
4,801883e+002;1,518534e-003
4,806704e+002;1,683286e-003
4,811525e+002;1,928102e-003
4,816346e+002;2,222310e-003
4,821168e+002;2,541647e-003
4,825989e+002;2,864187e-003
4,830810e+002;3,150018e-003
4,835631e+002;3,336893e-003
4,840452e+002;3,345675e-003
4,845273e+002;3,108735e-003
4,850095e+002;2,616276e-003
4,854916e+002;1,940417e-003
4,859737e+002;1,230119e-003
4,864558e+002;6,516056e-004
4,869379e+002;3,449298e-004
4,874200e+002;3,643622e-004
4,879022e+002;6,663394e-004
4,883843e+002;1,122041e-003
4,888664e+002;1,570241e-003
4,893485e+002;1,871528e-003
4,898306e+002;1,952398e-003
4,903127e+002;1,833194e-003
4,907949e+002;1,610813e-003
4,912770e+002;1,420923e-003
4,917591e+002;1,374186e-003
4,922412e+002;1,529473e-003
4,927233e+002;1,873624e-003
4,932054e+002;2,342188e-003
4,936876e+002;2,848244e-003
4,941697e+002;3,320432e-003
4,946518e+002;3,717635e-003
4,951339e+002;4,023191e-003
4,956160e+002;4,234063e-003
4,960981e+002;4,353861e-003
4,965803e+002;4,389707e-003
4,970624e+002;4,358279e-003
4,975445e+002;4,292419e-003
4,980266e+002;4,238948e-003
